area,preco
395.0170359081966,1452097.7944632897
313.4530123327298,958448.5530793407
95.51195898298552,161781.09809197648
22.09840450696891,62508.875631222894
329.875342812837,1050754.6991633214
288.6057906620945,830346.2341258434
297.0227238555752,876677.5814263902
313.08273174065937,957846.3902912056
48.13696765895433,87527.85457468823
156.2169768468236,314226.55134425923
64.03024261954928,104140.0248965147
347.9793018327255,1152352.948570295
256.85328819447204,682880.9775226847
145.74124944400668,276184.6649097218
44.152173108688984,82301.47178200485
138.17328225195163,255660.69119260725
143.56966237016388,271546.4481504258
297.25034776846434,880557.9074314587
262.271839114981,707607.2617638826
357.1408421790041,1215839.656625889
199.44167156154074,443743.8302993303
65.44581345655465,106990.10016488445
291.0330191447381,835497.7175394509
309.09831847442103,935545.3487962371
233.28533507640856,581560.624083418
312.9675283827332,960327.2414763136
207.64232661846847,477315.07728677697
218.63847516515773,519810.75179527124
182.46558697624886,387269.1016074696
29.65926816275617,69515.36141591007
60.99874225745569,106463.9041973562
31.943090560959014,66092.46413883723
261.8359562802366,704097.8695850944
139.45527280900416,264161.59865033586
213.25686264258707,497885.3599034187
364.8752600919153,1263123.8492902706
114.73104707657248,209642.0874703402
175.9455107535393,367719.7579570456
307.10943264635847,928553.3231715049
106.94330288681654,182058.11016247352
49.252365734941336,89651.06402569008
130.10555210723186,238842.67323086067
81.26408915652168,135920.9801749319
373.28510789017776,1310989.1313775978
327.08574423447845,1037334.055659149
260.6934274739609,702352.463830708
351.1550242713327,1178286.725570079
325.3953892216635,1030101.391869624
90.89662237669361,151745.18071656948
359.17241942619154,1227957.2835004602
224.95005192794727,545638.0311849179
326.82725896234376,1032406.629002587
360.51469397092745,1234928.1971543794
140.84132048930826,262051.6586627787
61.81973132051717,103402.68514787995
106.61536176593783,184148.81254410665
182.3009596779774,389681.2358874237
330.8456110505474,1054441.0938362684
347.0776216374105,1155696.0095003645
22.64180960185247,64873.95501201472
214.083974979475,500174.99142905715
178.61618119653602,372063.6395711372
104.40096797887749,178522.17037371953
65.54883958679946,109254.90766254405
148.29376513337863,285585.25364397984
378.3056874867573,1345154.4704898607
142.81711416788698,264278.29987886583
217.1404362624791,512890.8861721662
287.1472043801676,823570.1602856279
158.17924890413173,315338.0809069769
389.2771914339651,1415910.13171548
385.7299720780023,1399628.90372569
115.67727241363838,197585.8381379729
208.95443223910647,486810.91340798914
134.33375773037247,247425.0139072139
128.23938786343768,235437.23455911942
34.01703999472247,73103.49253008557
251.6344469123608,660631.6043561385
211.01802882696737,489473.9935572791
39.56192547499595,75050.07649277801
125.88565640991234,231393.36334381416
365.1410366673284,1262339.7859972152
111.03351845344952,193705.62056347256
75.06005139466478,128800.36682295804
205.99204890547395,468762.74753410765
394.54717256202827,1454945.1127312563
111.98100317437016,193340.6775758658
275.41150801423385,766580.0851121555
309.4154538249127,939886.4029515312
110.30226671711188,186952.96144596703
296.7222124725066,870704.9448571762
159.75759043331624,322136.15645903966
260.2762156255602,698718.7271788833
260.74129008913997,697996.7601624667
223.59437994840823,540122.6963110071
54.310112620675156,94438.02419432404
337.41494832391044,1099826.508306465
141.89642468925962,267234.27485907916
90.87703395194461,153115.42225640552
35.494553790810286,77714.8187392201
244.5393184115319,623879.4389034876
277.47445750006733,781602.747073171
26.30337499258534,61464.90605580852
214.59536215372677,509136.4269179423
106.06839457521642,181313.36570034106
265.16566035559094,717840.7873532935
86.25924302189675,138358.922748895
282.55634047893705,800362.8363982338
166.9594315942042,336667.96743067907
375.9573957199591,1329311.7264241346
72.25795877547743,120260.95146401311
149.60521339909823,291769.21921257576
63.119938071423846,107743.79793989447
371.38357494585387,1302882.5378550463
353.3889542847728,1187139.0476312544
118.01781853175913,205990.5090718573
270.793937492988,750348.6027158994
330.54443607646203,1054089.1650951453
230.9763084077957,574159.5884848353
221.26721977528246,529451.1646901356
111.90387054217165,194948.22196385206
55.3790517662417,99897.4311834111
360.9419880222642,1240425.4222144359
362.1588617220656,1243803.4359985667
260.5785537638418,696276.1537982153
148.83132059850627,286570.8628225987
152.69963835281115,298631.16435045534
295.86315797069096,871299.2402040059
360.9018987819793,1236374.8934452785
357.09284122074456,1214816.1733911983
316.35270742589705,982088.4461327334
263.97202553862934,714182.5811879804
51.97318669811855,93333.93033172165
81.41891135595324,131043.14507821968
361.4505916402901,1231860.2878225548
250.44304267064416,653116.0852329888
23.494879614319267,63529.55409661593
58.5591862890922,99312.75288161749
272.1306722610612,752023.6817990403
21.9234018615631,62433.23395050323
81.10705953864948,138453.00542340975
228.51883995930274,559432.7503192615
282.92017512322343,801277.9041281221
267.7452786109882,733568.8839090787
105.22233759501272,180011.46444483713
290.6281041120636,843548.4108940223
110.15465324878403,189702.010239814
143.65188530052174,270598.18666687043
303.66673394484917,909427.0807063513
266.8605016379416,726498.9052614382
342.7048959877876,1128094.6053732182
269.89289907413047,739888.6381348331
235.9572692674792,584280.491717006
55.59641177467514,95667.93107685877
159.73200516258473,320388.76525254524
120.77689971905568,214115.1076958676
112.71606448405176,195986.56512826035
389.7440108059293,1424059.8855128281
169.37713537336896,345123.84636587923
358.97769096730303,1219882.5276299247
259.8326778789599,693555.3417430181
322.0282953458264,1006976.5803112946
211.002095379973,487677.17323064327
239.22347615801647,602986.2274565111
207.15672365116828,477648.47163329966
94.19233536325692,158626.6367900734
294.531803799372,862725.5323323017
126.6934977275252,234527.56111803182
29.24006724395246,67507.24257235517
265.27947244472375,719932.4228862311
87.30205817467859,144366.37807435376
377.3742620541074,1337701.2949490391
382.4928592609832,1371648.7198292785
367.64846828377046,1276946.2814501638
160.66030609706888,321836.42147309985
25.873514280969623,72752.14300247043
372.7610537833356,1308562.7169458093
182.70997636057945,388897.5983208534
387.32883123659445,1404931.1515121544
386.17559129391606,1398710.3315533411
344.14359307759685,1135926.5909177717
131.89057898644256,245769.51757945374
166.3371368687316,330600.0233493842
343.4319351764056,1123775.9372520621
140.4303619593855,262450.002748076
84.40724374071515,144051.46042615315
231.58447973417307,566987.8178288334
375.73881418109676,1320709.8805110916
284.49132273648974,812992.569012114
236.62324463395868,593304.7487335097
56.92706763289204,95425.73006699745
253.7027461456845,663445.146871004
396.22046303962003,1461504.1967075912
73.23192578987913,122527.69590752837
216.96526789821996,511498.58112390985
353.4017673326231,1191985.3719205474
301.49207474659767,889212.7189899902
284.86598157820185,810564.8567199968
286.94395191510154,820094.0712085563
156.60663746350696,308078.7441312957
131.5649008205075,239486.40207601234
327.5572390818352,1041766.3859717376
327.8430899780887,1035407.9588473046
349.4874810604394,1167063.462196936
367.0314099714591,1276184.020503317
214.31011156715635,508724.5782959644
210.57619198113585,487523.83991338336
323.35216800737453,1016767.2394565623
266.9862936955508,721636.3772708284
286.74741335792726,815315.7292699278
322.4012143857184,1013035.15318072
358.2020298906752,1219733.6848177272
148.4381596035836,289181.89972282044
162.72152200317873,322794.7499186101
55.71313713953022,98676.59047382315
239.74645357854612,611331.9309809698
33.65806404276199,73785.26464302995
196.92724689033486,439843.3678153623
226.2049611888791,549857.1284497231
128.8856758087481,229733.76538154317
244.51663901622408,630180.4684599441
31.590094976838785,68786.93787648588
34.19231172470148,74543.28790766292
332.58821305067016,1063265.537982458
156.8724437362799,306082.30733132706
68.28299480771622,118918.99916003802
218.45243882082565,518110.8128755893
312.5975501774721,961136.673514774
102.0119904488004,173821.67376495377
256.6983808112201,674306.1286944317
52.43203669763184,95641.96525634239
39.639054044070924,76655.98150843175
221.91475999589625,534831.2560711994
225.44134621184048,546842.5757418119
262.2233625693185,700348.725361181
295.9147068146114,869382.8766953757
390.82379019576314,1434864.0653686186
216.1941323544542,511875.8352332872
142.72345971767345,269876.71825831186
322.1707540121074,1012446.2897365523
122.9162554795882,220665.7544764318
186.80913986814173,404533.49654424464
49.81342491006106,86501.51285770946
29.633282497873854,69579.90852930871
385.8063975776115,1398201.5005748079
337.67244579463824,1094742.2370530183
284.4701983156052,815447.9166277411
175.40211887742257,366012.9559320495
85.8518416269214,140641.7378020249
79.4460762150127,135264.75892445864
115.09230130254622,201146.44036673236
228.70613258832577,562212.9583658595
291.54645062602367,845737.9673346934
270.8750031527379,745156.6614944717
126.37488083945829,229795.51700628444
382.84880665201376,1376597.8838725437
300.40082834439204,886098.9973563767
230.65453995433225,564510.219173807
252.45388356905386,663633.4900147731
179.44802372256018,378995.5454657796
114.13777601043984,198303.37179673635
155.2696178874794,300901.3590206103
307.9815219764603,928774.3428582516
25.46952567930723,59311.98825846817
64.10760339262816,108217.47770291875
37.481003968266045,74435.69411331668
35.47694488120865,71359.92322436205
345.07502192418275,1140439.8045419708
287.389986564409,826791.9415382514
200.18605505318357,456949.66891995317
57.176981047380565,94488.79945380271
206.8140325443963,478380.10860585695
199.91927289661496,452628.7392457808
85.81671056580576,140905.46850687443
184.86362671042974,397951.64239219483
171.4317990710019,352310.71374215087
254.02303725984225,668387.9083149148
261.33558732970465,705431.941611789
37.21552371337692,77782.98982533206
162.35279355805906,327334.3791517699
257.8267679714098,683636.9174893656
211.19177826043332,486840.27894783264
345.46613965156246,1142335.8803950266
270.30358001519915,746253.4594229369
81.91508229094327,131865.17500046443
46.81612401216334,83095.17724051331
264.1193257183999,714098.6792396
30.07429800581629,66311.46205212589
242.59472088391604,615477.9068181819
377.2874917414839,1338411.0123480512
238.68018759283402,597121.0784193666
167.50457195847832,338541.7162606866
264.4495230080942,717358.494707268
194.13609838677633,425242.9275827384
227.33437994005527,549587.4979943729
377.75662733507954,1340813.1319600234
166.71900236429423,341245.27344801155
385.2524142530874,1390865.5817799042
364.0332439433042,1254381.1759100568
94.40063121993265,159185.16227829366
46.35729433256287,80497.78533713313
58.29564052342213,101989.4268029824
26.924293747588898,67719.36334369812
55.88832508725279,96115.44366108155
279.5425738982156,789987.2080677901
47.051686414887016,83149.0758249746
141.2107395116293,269391.80641178216
341.0526181683927,1117419.6351402665
28.84333557961383,67183.18052107675
329.4980233837956,1050291.16775804
127.10481441389197,229765.20224564333
64.90263449622938,113320.71820415405
284.76012283837724,809380.6322243593
258.99828177635595,687952.63469794
353.43936514028013,1193839.7333784436
299.3269966454766,884717.4012190483
325.32275354624244,1029509.8524497653
127.17313757709647,235351.61834948955
87.42702663629467,144913.3054654
305.23360562352616,919477.9612446427
326.59720092156033,1030503.6567229889
396.3919539602559,1467833.6307937426
176.79471722634207,371367.1351616352
161.3668726012576,324280.0044718677
315.03692508195877,968064.167137443
149.50534529614677,283633.6740487178
373.6877837293546,1318125.3473544454
346.1968457003445,1141106.5766056445
183.01773040250697,390218.957817753
305.331005760769,920772.1325346295
306.72629215217927,925914.3564478831
59.18707015765439,107544.73018820802
362.9701045382353,1252241.7435810193
211.9959015301857,492374.7635718671
334.0538371209418,1076439.2037497286
141.61884839163247,266952.6130071971
360.2988268285562,1227894.9573536555
167.89663791898198,339851.7066141216
24.118307562513376,62618.58238150569
364.0451510393202,1249740.374869092
54.688937178730754,95945.0940741605
141.33918228435766,265602.572970271
381.0235474793059,1358822.2871575067
381.2307158362713,1366399.7945066274
237.90639748684873,600105.8089501761
260.0981406245237,695928.7017370802
190.40929835176152,415237.12200555875
131.42009324526452,242512.29102211355
144.89252724056809,277948.4275789274
275.55701330927457,768598.3567042906
305.90232118631843,918496.9325806433
320.8000366158224,1002451.1248845666
320.0548942619305,1001089.4823853726
54.65831915850234,93973.69531342738
207.87971578698097,485157.51421759755
41.87232880632483,79198.37407789362
228.8209752830195,560497.9209890061
187.78159052188326,405190.5853321602
357.3275894481539,1215064.8977336497
153.3477047697899,294236.56529531133
64.48546624249022,107423.06395263669
74.33683918007762,120666.09734526313
309.37404005263943,939854.0043326698
254.9228640601792,674837.8207157552
58.426616926660294,102618.02185596542
51.960586323699026,85268.47669572356
286.3682699544656,826727.8052342793
47.649942418393536,88109.95288902978
332.30682253033535,1064015.8259923174
288.37204631946855,831087.6990725821
50.91253664392191,91630.27522522637
52.23833135237293,90725.53248993696
394.92303983044667,1456276.6250455694
162.22290238732572,323596.90456381184
160.84401588541854,320090.89994528756
328.86383555785096,1044698.075518445
379.9544594058663,1352606.8996723604
394.68040425269095,1454490.6431202628
306.28371039839783,924747.0725121851
162.978642501748,329232.41108262894
51.73027234549413,94560.05331161531
315.31582805242596,972491.9232141114
232.1936148996059,572590.2678663636
181.20436351385098,387680.9078505127
364.4146663359997,1254077.706241098
62.25504327633751,103205.52646970682
207.19753963052648,473432.9790694896
24.314385011619244,67695.43673001166
198.091043957768,445985.27669575444
41.39524475909819,81728.54392409943
65.15080818186733,113233.1353223861
64.65997377529985,106673.43883186369
266.6999148041042,726756.5077333562
303.49705412086087,907906.993243521
241.68013073692066,616486.9833505434
385.6255684203259,1393561.1868264696
162.45082021900754,324947.65134099923
128.57059278710707,235294.1413075507
350.0676687119949,1173034.5564059797
104.966418637392,178125.12420289827
386.0245649874323,1396346.3171708065
24.61870038213021,61520.80151996791
388.55395414890285,1405720.800885064
36.40076654121892,75761.81194903534
358.634383205267,1224229.4358870492
220.52642145279395,528051.9894785801
397.32662252533413,1466029.5235959855
48.042694599451565,86629.33358456059
230.4646280725019,560442.3662896206
388.3349635352576,1415875.4399685045
218.77718078465654,517160.3472241666
259.17148249139973,694793.662519259
284.38450181415453,813587.7686333931
192.72560461175382,421533.74017082184
258.4720704319441,684452.9628659813
242.03943853077809,616531.6044958247
362.4400439865758,1243345.3293630092
37.26962452975399,76327.50303908695
126.76601204504752,227814.89652403933
381.15636394909234,1359360.4605673836
358.3002378785482,1213661.17480464
193.1495660585709,426393.91811782616
255.65038716458395,673432.445286055
125.40484953283041,224313.68065320444
91.4860406950293,155639.57293171354
196.20539387719322,439974.93707281083
154.27384664990007,301295.26257712964
241.7893225033314,613390.544693563
49.53916204669424,90949.12252832839
390.2700269131433,1420522.7553104432
394.7600829022491,1455257.6767490674
285.3014513275032,816951.5834831051
223.71661921076574,541920.3439983174
137.62049418880454,250753.1429341807
329.2421074886405,1046615.6999345212
280.1978455704741,787531.0097684013
81.79443695105869,136540.07497277684
366.15233010766013,1270443.3965285195
332.5641523108042,1072307.1153642898
380.92396705093114,1361709.2397698192
295.7734131875768,866671.9433691353
253.09777445560016,667155.9933138991
178.93235379043517,378596.9701956487
374.43682367452504,1325201.1633911128
349.10427801015516,1165498.2706130252
37.183094640351975,72462.54821626794
30.01945030895576,65217.73423406379
163.05607941365884,323266.1752883141
328.0102656970965,1043916.1370045528
395.1649291396789,1460874.3319008723
77.15841861934071,134038.8263825948
245.76967183381134,634059.0374768889
164.73852551978817,336494.1802639914
388.5674711695492,1411564.3766786463
340.0051907915693,1107361.0669880877
338.5649077902324,1104985.7754094142
198.1034007220887,444454.06156680535
177.63141088831276,373798.24255172856
123.89468733366837,223519.13777142589
41.4226887273523,81265.3450695405
348.59450297692024,1165434.271816137
328.9023834694295,1050860.1329571959
399.8927158487296,1490903.2209074954
398.72199808808404,1483860.0619277551
231.06404812899842,571092.5616109545
312.215217768594,953329.3155616584
379.01097735532267,1353068.6526135637
342.86600845741634,1123419.7162205575
113.9922786624151,202712.5028790513
191.20677141783554,415379.3752360954
69.0805777575681,116666.65074996674
382.5393903583145,1371171.3756737346
250.34636109133442,653185.1154791394
106.88426609131584,184045.90146177626
275.2462600742256,761398.2656339861
254.88873137400043,672963.7144942344
156.1018328524794,305649.22856972093
63.151885035859024,109809.47884544256
275.19781432526383,765953.7988715279
217.71692634344146,517478.3136250248
313.48098885954295,958682.3316896267
217.66213042255748,514311.2796354323
343.82897012104524,1131902.5576961038
229.7245987343045,566647.0770435472
233.1564291834468,583190.0666934003
353.1283690101711,1186432.9923471087
173.32348916071086,362888.19525700185
70.92578681124348,112105.02034967198
30.93741699906881,66449.38876094483
306.9521571559752,923661.5417554819
255.71762951431657,671361.5740927747
287.5503118777049,821750.8144694421
100.92638137338608,173098.6249427772
71.82116072297251,119352.4942167658
25.52697295379513,66562.0161598037
153.22327234650686,301179.6965055418
244.16872100476058,625411.2539182267
169.05273713789828,348225.0078541331
186.24047036901703,401771.69371506164
363.5803039076244,1249396.2405146167
152.33707746885412,299760.9549040173
215.3160058807281,505246.9250613858
317.7881448416344,982222.9090554672
170.68625728208266,350811.1366851424
256.3929460865919,675717.4881004435
347.69820932376314,1154979.3507191483
380.817836989904,1363537.0963180047
75.88792275303442,127472.0088771163
372.10329756136787,1303834.7412736213
207.0041913702245,474144.44238796784
118.13286755360417,212119.1412072515
194.47158737053928,431831.42165675585
392.4123786084813,1445089.9456427665
207.19487571729044,479856.0669961682
144.92561190925312,279430.5878675527
260.69232464035576,693797.2292159159
111.25533513571337,195815.71187846482
48.82806468129229,88445.34467158989
68.9742943260467,113996.39854201289
68.65741880395353,115677.74279775079
77.72302353467185,132251.79111667242
72.75432560677585,122949.76017169705
263.5324030252216,708372.1593600449
89.11443207167504,151404.20559710535
151.35356766306802,291891.8839937106
360.7795957642845,1236257.2214213312
200.1054232998915,449469.5625897553
273.67194063799036,757982.826240499
85.48155105661934,144948.11391613263
93.06982714729489,153403.29150128903
35.530074181261966,80146.70426594341
84.19532396742252,134925.6920029194
125.86432883214428,225287.36266202232
87.2639840251638,146936.2525434431
53.70696282768113,96311.23047976977
65.8416310182283,110716.18824670039
195.0959318524358,432365.58163493185
98.40681299420115,168065.5822030687
158.4225471982687,313457.4381332358
211.2985629248456,495875.6304965825
282.35003487915884,803230.3988644561
34.938613139617594,76359.57181382281
323.7759515854362,1015258.8450645009
258.60214800654495,688203.2615581927
51.068432140571325,90389.85310043552
351.95987716057533,1178773.18778426
369.93151220208904,1293847.6871936677
43.20962474484823,80607.48598932463
125.21350629593742,227478.99127930775
326.3564863213633,1029400.469152072
304.3386823457902,917868.8633526157
90.11798735542338,148328.21012633116
99.55274286794992,169764.9930590385
160.77939906072515,323487.4588540775
204.1187343725881,463251.2342333724
254.93681318151246,674474.360924067
160.18718303651352,315666.791294592
195.7631921305962,439247.4490950719
304.0389564908275,911175.5269034787
33.939617098427206,71001.79348576706
115.92603885072789,202983.64209197267
291.0728426361299,846643.0926248481
360.1785983211357,1230147.0549615272
214.43742800395313,501394.1823649176
222.20312440081995,533210.4679154668
60.7253643091149,100259.81834913386
190.01669939291276,420319.07986640313
222.3945612529088,532933.3677265098
112.13879138119727,197951.23517050556
122.31242776076476,219236.0212331076
163.36798197975662,325906.3709295614
27.62705515553602,67138.99134711246
142.39008292160776,271507.527221954
100.35024265868697,170136.6826714747
144.44899382760758,278283.03091106185
65.50961009131547,113600.46232940123
358.4003666811601,1223723.4739339591
245.56513235053848,629264.9564340962
278.05888127490607,776517.9568134366
319.88507067078854,994724.9329566701
209.40803559304177,485165.7400267101
53.029709473221004,95346.44462439927
224.10048589104815,534893.7023549689
242.99962484793406,619566.051744232
303.2670001900454,907548.0549861396
184.03062756727817,393717.79332041455
68.48051506231423,118782.67508757209
127.8348442035153,233133.25704445498
157.97127263148133,316758.46859131363
265.44855170600846,719235.0079438923
236.8957557741865,596527.5276177796
155.31675584118156,310018.25868028885
394.8757945413323,1459300.543081539
250.19443135561713,647579.3756128456
110.1461808596779,190354.893375027
58.67733959575342,99979.68317823495
78.08647289004617,131482.33074851078
113.4639367861131,200437.15498751338
81.05892183863116,132471.28119050578
90.89546913949619,152657.5936782621
128.3361641036619,227036.05177973266
85.88196621200683,147684.31846573067
360.77086135804154,1234016.1370613724
50.48882335142404,90756.09142739352
219.31432803669676,521586.97793021717
175.95079425607136,371487.85642220767
393.3038744252704,1436312.531549347
62.57478282385989,106304.90966619208
171.1851276373818,352591.3781762732
388.39876464464015,1410827.3997149414
348.8927078397125,1168544.7354426077
330.4873869607264,1053308.2699287543
118.00307427707713,210914.4225532689
84.93728320822501,142758.40827976202
274.08442357128376,764396.4971413431
373.1628758684826,1311267.8385045528
231.56989934529332,569425.9993030602
237.21282199856194,598332.7218860284
126.39205559090799,229632.39989331493
312.40731461293603,951114.7555944722
91.07662445185888,151172.34690971326
142.9981098336126,271946.06722287665
181.66584667423837,389199.4701172782
212.8919439000929,495702.9238209407
112.11569831773049,186662.9498318202
63.637993400897344,109423.22055031126
252.0356161278204,655328.8987567365
129.6796102312972,230354.23817608095
240.87052414059266,602000.1070793953
78.65783180419689,133401.5113353706
202.83323870483065,460649.72962107364
222.38398436960262,533913.7166385016
39.692943992522224,82648.48910824522
147.90962571368982,286093.88336465566
71.07757723681021,123696.10690972762
44.08248877965174,79000.91563142466
396.1848883081792,1464070.0292415253
142.49446109039474,264585.01584285
327.7522894247613,1039785.2745597179
116.76344881023026,205029.15578726615
278.9710344450931,786066.959164749
308.8865867580809,936978.7141791176
246.34272143098082,635885.2012034066
199.19895164906018,449231.67976371764
176.49954737596204,376281.32677389
152.5699412863382,296302.7824216104
373.22107481417385,1310817.1273072476
335.63537495933707,1086201.2402224424
386.71022605327477,1398635.6418132903
67.232944924507,117501.21134088674
297.7296405773848,877385.7131408283
376.5693735919944,1333366.9653529122
88.86856514295086,147314.4538582622
45.26858159937545,86656.64075031961
301.62584673022246,898002.3090681838
238.29978300836652,597689.205397632
339.8949351681434,1115182.565443779
73.11350311799,119441.56643068543
322.20157850675827,1009498.187162776
96.61838161814292,165285.16443416063
82.18925828896772,132022.29140906106
82.42100321377731,138754.95695585263
329.5383936879252,1047414.4577640725
272.774943864556,756827.6858908179
218.76486141226533,517482.5082389704
156.35558396693094,310197.0897834389
353.33620550898115,1193423.7743903564
169.12914082060144,349073.2961028576
330.3077869991993,1055702.9379628615
186.871265256683,403421.5615029527
163.23888318146487,326741.7584022369
195.81831855445046,439498.94254616933
134.523592182374,246483.72604164405
304.0915644669754,908298.8642058613
211.03374823514207,492691.54925254197
108.24082415579058,184636.52736415496
361.838337844336,1239301.006516951
165.87866412182035,332146.5025489364
226.55008722331567,549770.8415380802
364.4594021665278,1258180.8624155843
257.21043844731696,682871.127731997
64.42125546917835,111823.20617037092
377.1362069731205,1340288.9254408248
258.5290601671388,687537.2070154287
147.26413356969272,281804.8666869963
72.92338761208717,123242.39113816209
321.72957192271247,1010588.8788544453
255.62764725283515,675393.953819743
222.71521495100217,534495.2291831383
359.6791815593639,1225845.9837981998
319.66694026532167,991026.781901634
77.63645429844544,131272.74302378562
138.45438576230833,260472.6253703867
114.42587312949698,202248.68335870068
302.69959117761726,903710.1981247638
32.742325199596166,75894.2131933226
236.55808025110028,590848.6792733737
309.7343005814624,944242.223597708
353.1709419694648,1188989.8621156102
149.99106451204483,288149.92897843104
332.0777757753649,1066813.8945434075
62.040060042978745,106836.68477433475
341.6518708591169,1121539.6735137252
68.44569168615331,115100.61362379756
170.96917041293955,352117.64677353547
322.9722389962304,1020842.5488750086
76.96862239253403,131733.56955663807
107.11553018840377,186804.58722066076
294.4559759893652,861752.3622371531
293.6138838875083,860139.927648851
263.63610049641295,713040.3724073775
283.700408897498,807446.1538861818
226.23528847208655,549042.6684134227
115.68364238464204,203092.34586389075
151.3644775314894,284324.15427200764
89.00713238454175,149612.81239426436
365.21121330677875,1261652.899682456
241.68888201112577,618761.6883016019
172.32353837018314,356550.6625718684
195.5622053847704,430614.6012949443
379.96766905248984,1356840.863360071
78.27353318411048,127185.01799544902
242.76733616638296,620014.9927882634
212.23769797609708,496126.64482100133
252.35260946516618,663269.2787104207
26.881869851919394,64161.181979568326
351.40708539877755,1178560.3757959052
374.2049473437727,1315821.6544836746
234.7506097638994,586867.5185275145
284.7273130732191,814004.6812497672
370.5497648473724,1298164.3468295755
288.7506810390915,832520.7759140206
77.96483630741932,131058.37879887561
238.989576863389,607336.9908650151
250.55171762548525,651574.7099197153
181.1696550949067,385463.34900675254
299.8488095373947,885955.613565356
375.05946561222567,1322775.8253227214
371.716034904575,1304362.3386825437
191.3189611335702,422662.94420736225
63.03045741948699,106226.04899511818
394.2396556056871,1450387.3610710648
338.781272849455,1102473.8600742437
67.37181885724141,111656.15333942718
369.9199153946015,1293578.8309693602
350.56061758360875,1168874.4469027168
217.1584617079074,517968.58334392065
244.68466558307313,624842.2839108435
171.6210274706495,356444.3380052257
40.80942275237191,75837.04519182163
147.37495182544234,284711.5125262272
325.08431046724434,1027488.0293060509
21.760168741749087,63644.71326207248
146.7296852426348,277945.392782876
171.30410356455846,354031.0531790734
224.2103291164107,538297.1365522747
369.545134236849,1289568.613834497
151.61147785906527,297621.1521953708
151.8422167205665,297575.46269836277
300.2504742817044,891348.5169914105
191.84281753812672,418242.04041521804
105.34983271719315,182865.3942517245
191.92701613042348,421516.7863310861
73.52566774432395,115697.51084102807
87.02705487236486,147748.37766595636
209.3797536410023,484398.2528329264
179.19167081172822,382161.26117503067
367.641442405878,1275052.6068000193
157.70968166432058,302532.5107514309
240.6235731056565,610284.3122903638
260.26042940942153,696862.7917248266
24.97589350356678,59908.70456901943
272.14420136635,748421.9126075677
87.65366741050555,154792.4434794541
385.20672063839294,1390239.5974127748
76.49183654618292,129597.62001326554
177.557167016269,371283.26779514836
52.432873869884666,86695.89094943627
398.81221570146,1481423.578681859
210.83410392587217,489144.9829152943
246.24630658161664,632396.8359573418
45.48906140760244,84405.73971847881
304.98497875168755,916913.4944289504
99.7641253763226,169078.34499358851
361.26062998747125,1234786.175722703
97.95306338316273,167398.20073711808
92.46133385219329,149529.204336724
33.88887378227605,66592.12327090612
199.3854391417997,450008.14387497114
234.63963063979423,585822.9632065563
44.9692829827739,83993.41839376584
314.700494344104,963985.061346764
192.2497572042505,420455.9232204241
219.26830234448042,521547.7879989765
187.4898438365267,401427.78796364967
172.28996313262388,354169.550448907
232.6633258971228,578080.1071134653
78.99129345367075,135795.42900620736
89.13268958820302,147951.8624031212
347.47853598513655,1157191.5432199936
